2020-11-25 00:04:58,682 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32_original.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/./output/vl-bert/vqa/base_4x16G_fp32_original/train2014+val2014_train/tensorboard_logs', model_dir='./checkpoints', partial_pretrain=None, slurm=False)

2020-11-25 00:04:58,687 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-25 00:05:06,908 |vlbert.encoder.layer.6.attention.self.key.weight             |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,908 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.self.key.bias               |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.self.value.weight           |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.self.value.bias             |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.output.dense.weight         |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.output.dense.bias           |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.output.LayerNorm.weight     |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.attention.output.LayerNorm.bias       |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.intermediate.dense.weight             |torch.float32    |(3072, 768)     |2359296     |
2020-11-25 00:05:06,909 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,909 |vlbert.encoder.layer.6.intermediate.dense.bias               |torch.float32    |(3072,)         |3072        |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.6.output.dense.weight                   |torch.float32    |(768, 3072)     |2359296     |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.6.output.dense.bias                     |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.6.output.LayerNorm.weight               |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.6.output.LayerNorm.bias                 |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.7.attention.self.query.weight           |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.7.attention.self.query.bias             |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.7.attention.self.key.weight             |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,910 |vlbert.encoder.layer.7.attention.self.key.bias               |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,910 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.attention.self.value.weight           |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.attention.self.value.bias             |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.attention.output.dense.weight         |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.attention.output.dense.bias           |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.attention.output.LayerNorm.weight     |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.attention.output.LayerNorm.bias       |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.intermediate.dense.weight             |torch.float32    |(3072, 768)     |2359296     |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.intermediate.dense.bias               |torch.float32    |(3072,)         |3072        |
2020-11-25 00:05:06,911 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,911 |vlbert.encoder.layer.7.output.dense.weight                   |torch.float32    |(768, 3072)     |2359296     |
2020-11-25 00:05:06,912 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,912 |vlbert.encoder.layer.7.output.dense.bias                     |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,912 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,912 |vlbert.encoder.layer.7.output.LayerNorm.weight               |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,912 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,912 |vlbert.encoder.layer.7.output.LayerNorm.bias                 |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,912 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,912 |vlbert.encoder.layer.8.attention.self.query.weight           |torch.float32    |(768, 768)      |589824      |
2020-11-25 00:05:06,912 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,912 |vlbert.encoder.layer.8.attention.self.query.bias             |torch.float32    |(768,)          |768         |
2020-11-25 00:05:06,912 ---------------------------------------------------------------------------------------------------------------
2020-11-25 00:05:06,912 |vlbert.encoder.layer.8.attention.self.key.weight             |torch.float32    |(768, 768)      |589824      |
