2020-11-17 12:51:55,524 training args:Namespace(cfg='./cfgs/vqa/base_4x16G_fp32.yaml', cudnn_off=False, dist=False, do_test=False, log_dir='./checkpoints/output/vl-bert/vqa/base_4x16G_fp32/train2014+val2014_train/tensorboard_logs', model_dir='', partial_pretrain=None, slurm=False)

2020-11-17 12:51:55,529 training config:{'CHECKPOINT_FREQUENT': 1,
 'DATASET': {'ADD_IMAGE_AS_A_BOX': True,
2020-11-17 16:23:38,069 Epoch[4] Batch [2700]	Speed: 65.35 samples/s ETA: 0 d  2 h 25 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.400 O: 0.039 M: 0.014	Train-SoftAcc=0.749442,	AnsLoss=2.541628,	
2020-11-17 16:24:27,188 Epoch[4] Batch [2800]	Speed: 65.15 samples/s ETA: 0 d  2 h 25 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.748993,	AnsLoss=2.545422,	
2020-11-17 16:25:16,203 Epoch[4] Batch [2900]	Speed: 65.29 samples/s ETA: 0 d  2 h 24 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.013	Train-SoftAcc=0.749160,	AnsLoss=2.546473,	
2020-11-17 16:26:05,683 Epoch[4] Batch [3000]	Speed: 64.67 samples/s ETA: 0 d  2 h 24 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.748696,	AnsLoss=2.548446,	
2020-11-17 16:26:55,130 Epoch[4] Batch [3100]	Speed: 64.72 samples/s ETA: 0 d  2 h 23 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.748816,	AnsLoss=2.551005,	
2020-11-17 16:27:45,243 Epoch[4] Batch [3200]	Speed: 63.86 samples/s ETA: 0 d  2 h 25 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.410 O: 0.040 M: 0.013	Train-SoftAcc=0.749039,	AnsLoss=2.551769,	
2020-11-17 16:28:35,455 Epoch[4] Batch [3300]	Speed: 63.73 samples/s ETA: 0 d  2 h 24 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.412 O: 0.040 M: 0.014	Train-SoftAcc=0.748372,	AnsLoss=2.553611,	
2020-11-17 16:29:25,432 Epoch[4] Batch [3400]	Speed: 64.03 samples/s ETA: 0 d  2 h 22 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.748558,	AnsLoss=2.552979,	
2020-11-17 16:30:14,949 Epoch[4] Batch [3500]	Speed: 64.63 samples/s ETA: 0 d  2 h 20 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.405 O: 0.039 M: 0.014	Train-SoftAcc=0.748289,	AnsLoss=2.553297,	
2020-11-17 16:31:05,080 Epoch[4] Batch [3600]	Speed: 63.89 samples/s ETA: 0 d  2 h 21 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.748401,	AnsLoss=2.551236,	
2020-11-17 16:31:54,919 Epoch[4] Batch [3700]	Speed: 64.21 samples/s ETA: 0 d  2 h 20 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.748269,	AnsLoss=2.552271,	
2020-11-17 16:32:45,191 Epoch[4] Batch [3800]	Speed: 63.66 samples/s ETA: 0 d  2 h 20 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.040 M: 0.014	Train-SoftAcc=0.748145,	AnsLoss=2.551580,	
2020-11-17 16:33:35,426 Epoch[4] Batch [3900]	Speed: 63.70 samples/s ETA: 0 d  2 h 19 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.748083,	AnsLoss=2.552170,	
2020-11-17 16:34:24,554 Epoch[4] Batch [4000]	Speed: 65.14 samples/s ETA: 0 d  2 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.013	Train-SoftAcc=0.747726,	AnsLoss=2.553897,	
2020-11-17 16:35:14,923 Epoch[4] Batch [4100]	Speed: 63.53 samples/s ETA: 0 d  2 h 18 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.748014,	AnsLoss=2.552665,	
2020-11-17 16:36:04,930 Epoch[4] Batch [4200]	Speed: 63.99 samples/s ETA: 0 d  2 h 16 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.013	Train-SoftAcc=0.748221,	AnsLoss=2.551245,	
2020-11-17 16:36:54,448 Epoch[4] Batch [4300]	Speed: 64.63 samples/s ETA: 0 d  2 h 14 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.748273,	AnsLoss=2.551529,	
2020-11-17 16:37:43,877 Epoch[4] Batch [4400]	Speed: 64.74 samples/s ETA: 0 d  2 h 13 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.013	Train-SoftAcc=0.748242,	AnsLoss=2.552079,	
2020-11-17 16:38:33,408 Epoch[4] Batch [4500]	Speed: 64.61 samples/s ETA: 0 d  2 h 12 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.748367,	AnsLoss=2.550383,	
2020-11-17 16:39:22,939 Epoch[4] Batch [4600]	Speed: 64.61 samples/s ETA: 0 d  2 h 11 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.748392,	AnsLoss=2.550430,	
2020-11-17 16:40:12,692 Epoch[4] Batch [4700]	Speed: 64.32 samples/s ETA: 0 d  2 h 11 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.748207,	AnsLoss=2.552001,	
2020-11-17 16:41:01,994 Epoch[4] Batch [4800]	Speed: 64.91 samples/s ETA: 0 d  2 h  9 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.748205,	AnsLoss=2.550258,	
2020-11-17 16:41:52,277 Epoch[4] Batch [4900]	Speed: 63.64 samples/s ETA: 0 d  2 h 11 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.748005,	AnsLoss=2.550800,	
2020-11-17 16:42:42,398 Epoch[4] Batch [5000]	Speed: 63.85 samples/s ETA: 0 d  2 h 10 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.748045,	AnsLoss=2.551325,	
2020-11-17 16:43:32,695 Epoch[4] Batch [5100]	Speed: 63.62 samples/s ETA: 0 d  2 h  9 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.747992,	AnsLoss=2.550537,	
2020-11-17 16:44:22,216 Epoch[4] Batch [5200]	Speed: 64.62 samples/s ETA: 0 d  2 h  6 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.013	Train-SoftAcc=0.747965,	AnsLoss=2.551198,	
2020-11-17 16:45:11,852 Epoch[4] Batch [5300]	Speed: 64.47 samples/s ETA: 0 d  2 h  6 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.748057,	AnsLoss=2.550682,	
2020-11-17 16:46:00,632 Epoch[4] Batch [5400]	Speed: 65.60 samples/s ETA: 0 d  2 h  3 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.397 O: 0.040 M: 0.014	Train-SoftAcc=0.747877,	AnsLoss=2.551146,	
2020-11-17 16:46:50,180 Epoch[4] Batch [5500]	Speed: 64.58 samples/s ETA: 0 d  2 h  4 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.747800,	AnsLoss=2.551547,	
2020-11-17 16:47:39,516 Epoch[4] Batch [5600]	Speed: 64.86 samples/s ETA: 0 d  2 h  3 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.747675,	AnsLoss=2.552008,	
2020-11-17 16:48:29,518 Epoch[4] Batch [5700]	Speed: 64.00 samples/s ETA: 0 d  2 h  3 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.747795,	AnsLoss=2.552120,	
2020-11-17 16:49:18,811 Epoch[4] Batch [5800]	Speed: 64.96 samples/s ETA: 0 d  2 h  1 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.013	Train-SoftAcc=0.747840,	AnsLoss=2.553756,	
2020-11-17 16:50:07,415 Epoch[4] Batch [5900]	Speed: 65.84 samples/s ETA: 0 d  1 h 58 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.396 O: 0.039 M: 0.014	Train-SoftAcc=0.747865,	AnsLoss=2.554356,	
2020-11-17 16:50:56,183 Epoch[4] Batch [6000]	Speed: 65.62 samples/s ETA: 0 d  1 h 58 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.397 O: 0.040 M: 0.014	Train-SoftAcc=0.747991,	AnsLoss=2.553469,	
2020-11-17 16:51:45,363 Epoch[4] Batch [6100]	Speed: 65.07 samples/s ETA: 0 d  1 h 58 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.747814,	AnsLoss=2.554833,	
2020-11-17 16:52:34,084 Epoch[4] Batch [6200]	Speed: 65.68 samples/s ETA: 0 d  1 h 56 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.397 O: 0.039 M: 0.014	Train-SoftAcc=0.747857,	AnsLoss=2.554477,	
2020-11-17 16:53:23,827 Epoch[4] Batch [6300]	Speed: 64.33 samples/s ETA: 0 d  1 h 58 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.747738,	AnsLoss=2.555019,	
2020-11-17 16:54:13,468 Epoch[4] Batch [6400]	Speed: 64.46 samples/s ETA: 0 d  1 h 57 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.747814,	AnsLoss=2.554770,	
2020-11-17 16:55:02,794 Epoch[4] Batch [6500]	Speed: 64.88 samples/s ETA: 0 d  1 h 55 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.747842,	AnsLoss=2.554193,	
2020-11-17 16:55:52,588 Epoch[4] Batch [6600]	Speed: 64.27 samples/s ETA: 0 d  1 h 55 m	Data: 0.005 Tran: 0.004 F: 0.029 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.747607,	AnsLoss=2.555945,	
2020-11-17 16:56:42,144 Epoch[4] Batch [6700]	Speed: 64.58 samples/s ETA: 0 d  1 h 54 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.747523,	AnsLoss=2.556277,	
2020-11-17 16:57:31,883 Epoch[4] Batch [6800]	Speed: 64.34 samples/s ETA: 0 d  1 h 54 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.405 O: 0.041 M: 0.013	Train-SoftAcc=0.747569,	AnsLoss=2.555365,	
2020-11-17 16:58:20,372 Epoch[4] Batch [6900]	Speed: 66.00 samples/s ETA: 0 d  1 h 50 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.394 O: 0.040 M: 0.014	Train-SoftAcc=0.747579,	AnsLoss=2.556580,	
2020-11-17 16:59:10,019 Epoch[4] Batch [7000]	Speed: 64.46 samples/s ETA: 0 d  1 h 52 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.405 O: 0.041 M: 0.013	Train-SoftAcc=0.747597,	AnsLoss=2.556104,	
2020-11-17 16:59:59,951 Epoch[4] Batch [7100]	Speed: 64.09 samples/s ETA: 0 d  1 h 52 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.747650,	AnsLoss=2.555537,	
2020-11-17 17:00:50,158 Epoch[4] Batch [7200]	Speed: 63.74 samples/s ETA: 0 d  1 h 51 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.747687,	AnsLoss=2.555725,	
2020-11-17 17:01:40,334 Epoch[4] Batch [7300]	Speed: 63.78 samples/s ETA: 0 d  1 h 50 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.747868,	AnsLoss=2.556793,	
2020-11-17 17:02:30,249 Epoch[4] Batch [7400]	Speed: 64.11 samples/s ETA: 0 d  1 h 49 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.013	Train-SoftAcc=0.747882,	AnsLoss=2.557111,	
2020-11-17 17:03:19,611 Epoch[4] Batch [7500]	Speed: 64.83 samples/s ETA: 0 d  1 h 47 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.014	Train-SoftAcc=0.747749,	AnsLoss=2.557655,	
2020-11-17 17:04:09,270 Epoch[4] Batch [7600]	Speed: 64.44 samples/s ETA: 0 d  1 h 47 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.747683,	AnsLoss=2.558356,	
2020-11-17 17:04:59,667 Epoch[4] Batch [7700]	Speed: 63.50 samples/s ETA: 0 d  1 h 48 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.413 O: 0.040 M: 0.013	Train-SoftAcc=0.747679,	AnsLoss=2.559035,	
2020-11-17 17:05:49,994 Epoch[4] Batch [7800]	Speed: 63.59 samples/s ETA: 0 d  1 h 47 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.412 O: 0.040 M: 0.013	Train-SoftAcc=0.747414,	AnsLoss=2.559302,	
2020-11-17 17:06:39,703 Epoch[4] Batch [7900]	Speed: 64.45 samples/s ETA: 0 d  1 h 44 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.747474,	AnsLoss=2.558956,	
2020-11-17 17:07:29,248 Epoch[4] Batch [8000]	Speed: 64.59 samples/s ETA: 0 d  1 h 43 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.747605,	AnsLoss=2.558562,	
2020-11-17 17:08:19,083 Epoch[4] Batch [8100]	Speed: 64.21 samples/s ETA: 0 d  1 h 43 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.013	Train-SoftAcc=0.747636,	AnsLoss=2.559640,	
2020-11-17 17:09:08,272 Epoch[4] Batch [8200]	Speed: 65.06 samples/s ETA: 0 d  1 h 41 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.747568,	AnsLoss=2.559416,	
2020-11-17 17:09:57,684 Epoch[4] Batch [8300]	Speed: 64.76 samples/s ETA: 0 d  1 h 41 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.039 M: 0.014	Train-SoftAcc=0.747547,	AnsLoss=2.559108,	
2020-11-17 17:10:46,411 Epoch[4] Batch [8400]	Speed: 65.67 samples/s ETA: 0 d  1 h 38 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.397 O: 0.040 M: 0.014	Train-SoftAcc=0.747554,	AnsLoss=2.558689,	
2020-11-17 17:11:35,976 Epoch[4] Batch [8500]	Speed: 64.56 samples/s ETA: 0 d  1 h 39 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.405 O: 0.040 M: 0.013	Train-SoftAcc=0.747490,	AnsLoss=2.558849,	
2020-11-17 17:12:25,704 Epoch[4] Batch [8600]	Speed: 64.35 samples/s ETA: 0 d  1 h 39 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.747451,	AnsLoss=2.559031,	
2020-11-17 17:13:15,755 Epoch[4] Batch [8700]	Speed: 63.94 samples/s ETA: 0 d  1 h 38 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.039 M: 0.014	Train-SoftAcc=0.747281,	AnsLoss=2.560084,	
2020-11-17 17:14:05,827 Epoch[4] Batch [8800]	Speed: 63.91 samples/s ETA: 0 d  1 h 38 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.747111,	AnsLoss=2.561459,	
2020-11-17 17:14:55,881 Epoch[4] Batch [8900]	Speed: 63.93 samples/s ETA: 0 d  1 h 37 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.747113,	AnsLoss=2.560970,	
2020-11-17 17:15:45,443 Epoch[4] Batch [9000]	Speed: 64.57 samples/s ETA: 0 d  1 h 35 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.747056,	AnsLoss=2.561043,	
2020-11-17 17:16:35,152 Epoch[4] Batch [9100]	Speed: 64.38 samples/s ETA: 0 d  1 h 34 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.747047,	AnsLoss=2.561065,	
2020-11-17 17:17:25,014 Epoch[4] Batch [9200]	Speed: 64.18 samples/s ETA: 0 d  1 h 34 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.040 M: 0.014	Train-SoftAcc=0.746976,	AnsLoss=2.561258,	
2020-11-17 17:18:15,031 Epoch[4] Batch [9300]	Speed: 63.98 samples/s ETA: 0 d  1 h 33 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.409 O: 0.040 M: 0.014	Train-SoftAcc=0.746926,	AnsLoss=2.561602,	
2020-11-17 17:19:04,613 Epoch[4] Batch [9400]	Speed: 64.54 samples/s ETA: 0 d  1 h 32 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.746934,	AnsLoss=2.561403,	
2020-11-17 17:19:54,001 Epoch[4] Batch [9500]	Speed: 64.79 samples/s ETA: 0 d  1 h 31 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.746725,	AnsLoss=2.561989,	
2020-11-17 17:20:44,162 Epoch[4] Batch [9600]	Speed: 63.80 samples/s ETA: 0 d  1 h 31 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.411 O: 0.040 M: 0.014	Train-SoftAcc=0.746913,	AnsLoss=2.561350,	
2020-11-17 17:21:33,470 Epoch[4] Batch [9700]	Speed: 64.90 samples/s ETA: 0 d  1 h 29 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.403 O: 0.039 M: 0.014	Train-SoftAcc=0.746813,	AnsLoss=2.561218,	
2020-11-17 17:22:22,433 Epoch[4] Batch [9800]	Speed: 65.36 samples/s ETA: 0 d  1 h 27 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.399 O: 0.040 M: 0.014	Train-SoftAcc=0.746962,	AnsLoss=2.560834,	
2020-11-17 17:23:11,366 Epoch[4] Batch [9900]	Speed: 65.40 samples/s ETA: 0 d  1 h 26 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.399 O: 0.039 M: 0.014	Train-SoftAcc=0.746948,	AnsLoss=2.560665,	
2020-11-17 17:24:01,667 Epoch[4] Batch [10000]	Speed: 63.62 samples/s ETA: 0 d  1 h 28 m	Data: 0.005 Tran: 0.005 F: 0.028 B: 0.411 O: 0.040 M: 0.013	Train-SoftAcc=0.746884,	AnsLoss=2.561122,	
2020-11-17 17:24:51,028 Epoch[4] Batch [10100]	Speed: 64.83 samples/s ETA: 0 d  1 h 26 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.013	Train-SoftAcc=0.746791,	AnsLoss=2.561122,	
2020-11-17 17:25:40,066 Epoch[4] Batch [10200]	Speed: 65.26 samples/s ETA: 0 d  1 h 24 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.400 O: 0.040 M: 0.014	Train-SoftAcc=0.746817,	AnsLoss=2.561466,	
2020-11-17 17:26:29,488 Epoch[4] Batch [10300]	Speed: 64.75 samples/s ETA: 0 d  1 h 24 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.746895,	AnsLoss=2.561485,	
2020-11-17 17:27:19,230 Epoch[4] Batch [10400]	Speed: 64.33 samples/s ETA: 0 d  1 h 24 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.746916,	AnsLoss=2.561330,	
2020-11-17 17:28:08,508 Epoch[4] Batch [10500]	Speed: 64.94 samples/s ETA: 0 d  1 h 22 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.402 O: 0.040 M: 0.014	Train-SoftAcc=0.746952,	AnsLoss=2.561493,	
2020-11-17 17:28:57,656 Epoch[4] Batch [10600]	Speed: 65.11 samples/s ETA: 0 d  1 h 21 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.013	Train-SoftAcc=0.746859,	AnsLoss=2.561741,	
2020-11-17 17:29:47,094 Epoch[4] Batch [10700]	Speed: 64.73 samples/s ETA: 0 d  1 h 21 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.404 O: 0.040 M: 0.014	Train-SoftAcc=0.746830,	AnsLoss=2.561144,	
2020-11-17 17:30:37,618 Epoch[4] Batch [10800]	Speed: 63.34 samples/s ETA: 0 d  1 h 22 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.414 O: 0.040 M: 0.013	Train-SoftAcc=0.746724,	AnsLoss=2.562380,	
2020-11-17 17:31:26,959 Epoch[4] Batch [10900]	Speed: 64.86 samples/s ETA: 0 d  1 h 19 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.039 M: 0.014	Train-SoftAcc=0.746688,	AnsLoss=2.562541,	
2020-11-17 17:32:16,584 Epoch[4] Batch [11000]	Speed: 64.48 samples/s ETA: 0 d  1 h 19 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.040 M: 0.014	Train-SoftAcc=0.746610,	AnsLoss=2.562463,	
2020-11-17 17:33:05,870 Epoch[4] Batch [11100]	Speed: 64.93 samples/s ETA: 0 d  1 h 17 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.403 O: 0.039 M: 0.014	Train-SoftAcc=0.746570,	AnsLoss=2.562358,	
2020-11-17 17:33:56,080 Epoch[4] Batch [11200]	Speed: 63.73 samples/s ETA: 0 d  1 h 18 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.746686,	AnsLoss=2.561632,	
2020-11-17 17:34:45,260 Epoch[4] Batch [11300]	Speed: 65.07 samples/s ETA: 0 d  1 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.401 O: 0.040 M: 0.014	Train-SoftAcc=0.746687,	AnsLoss=2.562184,	
2020-11-17 17:35:34,988 Epoch[4] Batch [11400]	Speed: 64.35 samples/s ETA: 0 d  1 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.039 M: 0.014	Train-SoftAcc=0.746655,	AnsLoss=2.562476,	
2020-11-17 17:36:24,837 Epoch[4] Batch [11500]	Speed: 64.20 samples/s ETA: 0 d  1 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.408 O: 0.039 M: 0.014	Train-SoftAcc=0.746718,	AnsLoss=2.562454,	
2020-11-17 17:37:15,067 Epoch[4] Batch [11600]	Speed: 63.71 samples/s ETA: 0 d  1 h 15 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.039 M: 0.014	Train-SoftAcc=0.746663,	AnsLoss=2.563283,	
2020-11-17 17:38:04,424 Epoch[4] Batch [11700]	Speed: 64.83 samples/s ETA: 0 d  1 h 12 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.403 O: 0.040 M: 0.013	Train-SoftAcc=0.746563,	AnsLoss=2.563383,	
2020-11-17 17:38:53,629 Epoch[4] Batch [11800]	Speed: 65.04 samples/s ETA: 0 d  1 h 11 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.402 O: 0.039 M: 0.014	Train-SoftAcc=0.746496,	AnsLoss=2.563322,	
2020-11-17 17:39:43,297 Epoch[4] Batch [11900]	Speed: 64.43 samples/s ETA: 0 d  1 h 11 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.746453,	AnsLoss=2.563492,	
2020-11-17 17:40:33,106 Epoch[4] Batch [12000]	Speed: 64.25 samples/s ETA: 0 d  1 h 11 m	Data: 0.005 Tran: 0.005 F: 0.027 B: 0.407 O: 0.040 M: 0.014	Train-SoftAcc=0.746401,	AnsLoss=2.563792,	
2020-11-17 17:41:22,671 Epoch[4] Batch [12100]	Speed: 64.56 samples/s ETA: 0 d  1 h  9 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.406 O: 0.039 M: 0.014	Train-SoftAcc=0.746471,	AnsLoss=2.562969,	
2020-11-17 17:42:13,014 Epoch[4] Batch [12200]	Speed: 63.57 samples/s ETA: 0 d  1 h 10 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.413 O: 0.039 M: 0.014	Train-SoftAcc=0.746361,	AnsLoss=2.562968,	
2020-11-17 17:43:02,053 Epoch[4] Batch [12300]	Speed: 65.25 samples/s ETA: 0 d  1 h  7 m	Data: 0.005 Tran: 0.004 F: 0.026 B: 0.400 O: 0.039 M: 0.014	Train-SoftAcc=0.746293,	AnsLoss=2.562546,	
2020-11-17 17:43:51,567 Epoch[4] Batch [12400]	Speed: 64.63 samples/s ETA: 0 d  1 h  7 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.405 O: 0.040 M: 0.014	Train-SoftAcc=0.746189,	AnsLoss=2.563548,	
2020-11-17 17:44:40,401 Epoch[4] Batch [12500]	Speed: 65.53 samples/s ETA: 0 d  1 h  5 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.398 O: 0.040 M: 0.014	Train-SoftAcc=0.746209,	AnsLoss=2.563632,	
2020-11-17 17:45:30,205 Epoch[4] Batch [12600]	Speed: 64.25 samples/s ETA: 0 d  1 h  6 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.407 O: 0.040 M: 0.013	Train-SoftAcc=0.746258,	AnsLoss=2.563574,	
2020-11-17 17:46:20,222 Epoch[4] Batch [12700]	Speed: 63.98 samples/s ETA: 0 d  1 h  5 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.410 O: 0.040 M: 0.014	Train-SoftAcc=0.746144,	AnsLoss=2.563638,	
2020-11-17 17:47:10,499 Epoch[4] Batch [12800]	Speed: 63.65 samples/s ETA: 0 d  1 h  5 m	Data: 0.005 Tran: 0.004 F: 0.027 B: 0.412 O: 0.040 M: 0.014	Train-SoftAcc=0.746189,	AnsLoss=2.563137,	
